ID_Suivi,ID_Etudiant,ID_Cours,Note,Nombre_Absences,Date_Evaluation
12300,2649,18,"10,51",0,2023-09-02
12301,408,5,"10,88",1,2024-09-02
12302,2403,16,"9,72",3,2024-03-19
12303,2564,81,"18,54",0,2024-10-13
12304,4963,79,"3,85",4,2024-05-25
12305,3938,7,"11,51",4,2024-01-17
12306,1153,59,"4,07",1,2024-11-21
12307,4311,21,"0,6",4,2024-03-11
12308,1851,28,"9,34",4,2024-06-12
12309,2675,63,"3,53",4,2024-04-27
12310,4477,53,"0,69",1,2023-05-01
12311,4254,32,"1,18",0,2023-10-11
12312,778,82,"7,01",0,2023-05-13
12313,39,60,"13,68",1,2024-03-27
12314,2600,71,"5,44",0,2023-08-31
12315,2997,79,"0,09",4,2023-03-27
12316,530,77,"10,73",0,2023-08-09
12317,4183,80,"2,84",3,2025-01-19
12318,1009,16,"16,85",1,2023-01-24
12319,4896,80,"7,09",2,2022-10-18
12320,4787,32,"1,99",1,2025-01-17
12321,3119,76,"14,26",3,2023-06-07
12322,964,91,"6,07",2,2023-02-19
12323,4486,70,"17,02",4,2024-12-21
12324,622,93,"8,6",3,2022-06-05
12325,1058,66,"3,97",3,2024-02-24
12326,703,11,"3,06",1,2022-05-15
12327,4717,42,"17,62",2,2025-02-17
12328,2747,97,"0,27",1,2024-03-31
12329,1267,86,"16,34",4,2024-02-04
12330,3799,36,"0,29",0,2024-12-09
12331,3665,91,"2,09",4,2025-01-12
12332,1319,14,"2,73",2,2022-07-09
12333,4676,27,"17,26",0,2023-08-09
12334,1230,3,"5,99",2,2022-09-24
12335,1617,98,"1,52",3,2023-10-29
12336,1343,2,"9,21",4,2024-07-02
12337,2690,26,"16,13",4,2022-05-04
12338,3166,64,"14,7",4,2024-03-20
12339,55,40,"7,4",4,2022-03-26
12340,3484,32,"16,2",1,2024-12-14
12341,2659,71,"9,08",3,2024-11-28
12342,2674,29,"16,45",3,2022-10-14
12343,3888,78,"1,42",4,2023-05-31
12344,2616,5,"17,26",1,2023-07-05
12345,1446,8,"18,73",3,2024-01-22
12346,268,58,"13,07",0,2025-02-16
12347,3705,57,"12,8",3,2023-04-27
12348,3334,68,"19,66",4,2024-03-24
12349,4121,16,"10,98",3,2023-01-20
12350,4642,20,"0,9",4,2025-02-19
12351,861,90,"7,41",1,2022-06-11
12352,105,64,"6,17",3,2023-06-20
12353,901,50,"9,4",3,2022-06-09
12354,3866,84,"10,85",3,2023-02-11
12355,4344,21,"17,31",4,2023-06-12
12356,3688,83,"17,66",1,2025-02-18
12357,1443,71,"15,14",1,2022-06-14
12358,1483,41,"8,44",1,2024-03-24
12359,4533,75,"4,21",2,2024-02-29
12360,3507,40,"1,3",1,2024-08-17
12361,1674,47,"0,43",4,2023-07-14
12362,2584,66,"12,67",1,2023-12-21
12363,1209,5,"9,57",1,2023-02-01
12364,4919,64,"19,86",3,2024-01-31
12365,3067,21,"10,77",1,2023-08-01
12366,3337,78,"2,52",1,2022-05-12
12367,4475,16,"12,6",2,2023-11-13
12368,1084,23,"7,92",1,2023-06-05
12369,666,90,"6,2",2,2024-09-19
12370,2055,1,"7,41",2,2024-01-27
12371,4358,8,"9,74",1,2022-05-12
12372,3122,99,"15,93",3,2025-01-23
12373,3860,19,"9,84",3,2023-11-28
12374,2242,64,"15,28",3,2023-06-27
12375,3224,84,"4,78",4,2022-07-05
12376,439,59,"4,58",4,2023-02-08
12377,3738,50,"13,48",0,2023-12-21
12378,1302,81,"2,34",2,2024-06-23
12379,2803,12,"1,49",1,2024-04-14
12380,1771,83,"15,41",2,2023-03-10
12381,778,24,"16,88",2,2024-01-16
12382,567,20,"15,41",4,2023-03-13
12383,661,67,"4,15",1,2022-10-22
12384,2427,61,"18,31",1,2022-07-05
12385,1084,63,"18,93",2,2024-09-03
12386,2211,96,"17,42",3,2023-07-28
12387,1337,82,"0,68",1,2023-02-09
12388,4710,35,"13,19",0,2023-05-11
12389,2770,6,"3,89",2,2022-10-18
12390,3347,38,"1,35",2,2022-11-18
12391,1674,52,"6,35",4,2024-12-12
12392,4592,59,"4,08",3,2024-11-28
12393,4342,3,"16,52",1,2022-04-08
12394,2404,15,"11,06",2,2024-06-13
12395,2580,33,"2,44",2,2024-07-14
12396,3828,91,"8,89",0,2023-10-09
12397,4738,23,"11,36",4,2022-06-19
12398,3729,52,"12,99",2,2024-10-07
12399,3184,31,"10,1",4,2022-04-09
12400,780,21,"3,9",4,2022-07-10
12401,787,57,"11,52",0,2023-05-16
12402,4612,82,"17,54",0,2025-02-12
12403,749,46,"8,53",0,2023-07-07
12404,3105,18,"16,83",2,2023-03-18
12405,3972,65,"3,61",2,2022-11-04
12406,3672,64,"17,82",3,2024-11-19
12407,2497,13,"6,58",2,2023-02-27
12408,2921,37,"17,49",0,2024-02-20
12409,2298,44,"4,81",1,2023-05-15
12410,4409,28,"7,77",4,2023-05-09
12411,3639,50,"14,43",2,2025-02-22
12412,4950,55,"13,19",4,2023-09-10
12413,980,67,"7,65",4,2022-07-12
12414,143,21,"10,24",3,2025-03-15
12415,2352,88,"1,86",2,2023-10-18
12416,1234,82,"17,1",0,2023-02-28
12417,1990,85,"6,91",1,2023-05-27
12418,2467,58,"4,82",1,2025-03-13
12419,126,14,"10,55",2,2023-03-19
12420,1559,51,"0,2",1,2024-10-19
12421,4966,73,"13,78",0,2024-06-03
12422,1003,86,"9,52",2,2023-05-28
12423,3879,33,"13,81",3,2024-10-25
12424,4684,85,"16,52",1,2022-07-22
12425,701,29,"7,71",2,2022-09-28
12426,3424,8,"17,69",2,2022-03-19
12427,2133,50,"18,08",4,2022-08-09
12428,3967,65,"1,72",1,2023-01-02
12429,134,4,"10,53",3,2025-02-15
12430,1556,81,"0,02",0,2022-09-30
12431,1432,13,"15,2",4,2023-09-19
12432,4391,72,"14,72",4,2024-01-06
12433,3778,64,"4,8",0,2023-01-06
12434,618,38,"19,86",3,2024-12-31
12435,4612,32,"0,45",2,2024-05-31
12436,1371,4,"15,7",4,2025-03-01
12437,2667,49,"16,76",4,2022-04-12
12438,2787,94,"17,37",2,2024-12-20
12439,2128,1,"16,82",2,2023-10-03
12440,2851,40,"10,8",4,2025-03-04
12441,4005,45,"17,68",4,2022-07-29
12442,4255,42,"18,06",1,2024-01-13
12443,4950,80,"3,45",0,2023-01-03
12444,2155,29,"9,28",4,2023-05-09
12445,3205,86,"11,98",3,2023-04-01
12446,1833,37,"3,02",4,2023-10-18
12447,4656,29,"8,97",3,2025-01-04
12448,1190,46,"19,93",1,2023-07-06
12449,1874,13,"3,71",1,2024-11-12
12450,2737,83,"7,73",1,2023-02-11
12451,3870,99,"14,42",1,2023-10-10
12452,3402,44,"9,7",2,2023-06-20
12453,3835,91,"19,52",3,2024-05-07
12454,1158,28,"2,93",1,2023-07-22
12455,4047,69,"14,17",4,2024-10-06
12456,1384,51,"17,45",0,2025-02-05
12457,4745,69,"16,2",3,2022-11-15
12458,3367,45,"19,79",4,2024-08-15
12459,3729,76,"10,25",4,2025-01-12
12460,1596,82,"9,65",1,2022-08-03
12461,222,12,"2,68",4,2023-06-16
12462,324,17,"8,89",3,2025-01-17
12463,884,44,"5,43",1,2023-08-31
12464,882,47,"6,33",2,2023-05-10
12465,514,53,"1,53",1,2024-03-28
12466,4566,58,"1,37",2,2023-05-05
12467,3746,47,"3,22",2,2024-06-30
12468,2613,99,"9,92",0,2022-12-25
12469,4989,40,"13,16",3,2023-04-12
12470,4438,67,"10,29",1,2024-04-28
12471,871,45,"4,6",0,2022-11-23
12472,2655,25,"12,78",1,2024-06-21
12473,1210,86,"4,85",0,2023-12-20
12474,3282,35,"10,58",2,2022-03-30
12475,1530,76,"1,99",2,2023-08-22
12476,4109,77,"11,56",0,2023-08-04
12477,2412,79,"4,21",0,2024-07-14
12478,4871,87,"2,92",1,2023-01-30
12479,4163,3,"5,23",0,2024-07-24
12480,3856,75,"10,32",4,2024-08-27
12481,3285,69,"4,19",4,2023-03-10
12482,3979,2,"2,36",3,2023-04-23
12483,4974,68,"0,43",1,2024-04-17
12484,3438,95,"19,75",1,2024-08-22
12485,4061,97,"16,11",2,2024-01-09
12486,4352,15,"11,17",1,2023-03-06
12487,3780,22,"10,43",0,2024-09-22
12488,1003,58,"12,08",3,2024-02-02
12489,2508,29,"0,36",3,2024-04-12
12490,213,92,"12,61",2,2024-02-05
12491,1556,26,"18,43",1,2024-01-20
12492,4183,1,"12,22",0,2022-09-28
12493,1431,12,"3,59",0,2024-11-30
12494,4183,47,"1,54",1,2024-10-27
12495,1080,79,"13,02",4,2024-02-28
12496,728,57,"9,61",2,2024-10-27
12497,4801,36,"13,55",3,2024-11-27
12498,1739,67,"9,08",2,2023-11-27
12499,4809,27,"17,9",3,2023-08-06
12500,1367,92,"19,04",0,2023-07-16
12501,571,2,"4,47",1,2024-06-26
12502,4315,11,"10,44",2,2024-03-02
12503,4047,98,"13,84",3,2024-12-22
12504,3608,59,"4,79",0,2024-05-26
12505,3477,46,"19,17",1,2023-08-28
12506,119,42,"0,3",1,2024-07-26
12507,4097,16,"18,21",1,2024-11-02
12508,2090,43,"16,43",4,2022-04-08
12509,1911,50,"3,34",2,2023-01-19
12510,3068,71,"1,34",3,2022-07-26
12511,4352,27,"0,49",3,2023-03-06
12512,3342,87,"11,62",1,2024-08-27
12513,4389,70,"2,85",1,2024-12-28
12514,4554,31,"1,53",2,2023-04-30
12515,1598,25,"12,72",2,2023-04-24
12516,3429,13,"12,23",4,2025-02-28
12517,1338,86,"9,1",3,2023-05-30
12518,1272,1,"14,86",1,2023-12-11
12519,3672,44,"10,08",0,2024-12-09
12520,1057,16,"4,33",0,2024-10-23
12521,3319,78,"12,92",2,2024-09-13
12522,978,44,"9,01",0,2024-10-12
12523,4896,31,"15,64",4,2022-08-18
12524,2367,63,"7,18",4,2024-07-12
12525,4412,10,"3,44",3,2023-08-24
12526,1140,61,"7,05",0,2024-07-06
12527,3922,54,"1,21",1,2022-07-30
12528,1056,66,"15,08",2,2023-03-21
12529,3675,44,"19,33",4,2022-03-24
12530,2480,53,"8,84",1,2024-04-09
12531,3268,70,"19,72",3,2022-03-22
12532,3910,27,"5,81",2,2024-01-02
12533,1658,56,6,0,2024-11-30
12534,1624,13,"4,76",4,2023-02-23
12535,4659,6,"8,7",2,2022-09-01
12536,1606,74,"6,02",3,2025-02-25
12537,803,33,"8,93",1,2024-08-25
12538,38,25,"1,85",4,2025-01-24
12539,3127,8,"5,2",4,2022-10-17
12540,3439,55,"7,29",2,2022-06-20
12541,2916,90,"8,43",4,2023-10-15
12542,1937,46,"13,14",4,2022-11-27
12543,1932,34,"6,47",0,2022-06-13
12544,3237,54,"14,17",4,2024-08-11
12545,1379,51,"9,86",1,2022-09-06
12546,1647,3,"15,05",0,2023-11-19
12547,464,42,"16,22",0,2024-03-04
12548,2365,65,"2,9",1,2023-02-11
12549,627,29,"3,26",2,2023-03-09
12550,3260,16,"10,23",1,2023-01-02
12551,3766,93,"8,14",4,2023-03-06
12552,1262,6,"15,17",1,2023-12-21
12553,1693,39,"13,35",3,2023-02-25
12554,4784,66,"4,55",0,2024-04-19
12555,1608,98,"17,18",1,2024-11-02
12556,4116,8,"2,3",2,2023-10-11
12557,4121,8,"12,41",0,2024-06-22
12558,3473,67,"19,49",3,2023-12-28
12559,1619,18,"3,68",0,2024-07-22
12560,3045,12,"3,57",4,2024-06-09
12561,4686,45,"17,4",0,2025-02-04
12562,2560,98,"15,57",3,2023-03-27
12563,1466,34,"3,11",4,2024-08-27
12564,2648,20,"17,38",2,2023-04-17
12565,2419,76,"1,27",1,2024-03-29
12566,2367,33,"2,84",3,2023-04-09
12567,1042,100,"9,82",1,2023-11-20
12568,4721,38,"10,3",0,2023-06-21
12569,1357,83,"3,27",4,2022-05-02
12570,985,26,"15,09",2,2023-04-27
12571,4671,9,"18,13",1,2024-02-24
12572,3545,33,"4,69",3,2025-01-21
12573,1240,99,"16,12",1,2022-10-16
12574,3901,37,"5,11",4,2024-05-08
12575,1514,50,"6,54",0,2024-12-20
12576,4851,31,"12,96",1,2022-12-05
12577,4160,55,"1,37",3,2024-08-05
12578,4238,98,"15,11",2,2025-02-25
12579,2911,99,"1,09",0,2024-05-10
12580,495,48,"1,38",2,2022-09-23
12581,1444,29,"11,81",4,2024-11-30
12582,3888,74,"6,41",3,2024-12-29
12583,4385,71,"10,75",2,2024-06-24
12584,1932,1,"8,57",1,2022-03-23
12585,3917,58,"14,1",4,2024-05-22
12586,262,66,"3,13",3,2023-09-09
12587,2947,36,"6,03",1,2023-04-03
12588,2620,49,"10,69",1,2022-06-25
12589,1414,41,"9,1",1,2022-12-27
12590,1513,73,"16,73",0,2022-11-17
12591,4709,92,"2,13",4,2023-04-08
12592,185,32,"12,75",3,2023-12-28
12593,2428,16,"17,37",4,2024-09-09
12594,1533,41,"8,76",2,2024-04-10
12595,2586,19,"4,62",0,2023-09-04
12596,4348,25,"0,27",0,2023-12-03
12597,1529,60,"5,87",0,2023-05-06
12598,4568,70,"12,38",2,2022-08-18
12599,1149,58,"6,89",3,2023-11-02
12600,4967,49,"7,36",1,2024-03-14
12601,4778,74,"0,01",2,2025-03-05
12602,1423,40,"6,55",2,2023-01-30
12603,1949,50,"7,56",0,2022-10-20
12604,2434,56,"18,5",4,2022-11-11
12605,2603,68,"10,45",2,2024-11-28
12606,3010,12,"13,88",1,2024-07-21
12607,2834,27,"9,61",1,2024-11-02
12608,1442,79,"8,28",4,2023-11-18
12609,1219,98,"12,49",0,2022-12-18
12610,4114,47,"3,47",0,2024-02-22
12611,2592,53,"8,39",0,2025-01-25
12612,4961,78,"17,54",0,2022-12-15
12613,2355,74,"2,72",3,2024-02-20
12614,357,100,"5,33",4,2023-07-09
12615,1140,93,"2,14",2,2022-04-17
12616,4913,48,"1,26",2,2022-12-12
12617,3459,77,"12,41",0,2024-06-04
12618,4799,49,"2,31",0,2024-10-02
12619,2337,4,"1,18",0,2023-07-01
12620,270,53,"6,9",3,2024-11-14
12621,3854,99,"0,15",0,2022-09-19
12622,4018,79,"16,47",3,2024-04-15
12623,1716,13,"1,74",4,2025-02-07
12624,945,53,"17,01",4,2024-08-02
12625,3132,49,"17,78",2,2022-05-28
12626,1772,52,"8,79",2,2023-02-13
12627,1908,80,"7,3",3,2023-07-25
12628,1702,28,"19,12",1,2022-11-05
12629,3829,55,"10,96",2,2024-09-03
12630,4226,97,"17,58",1,2025-03-10
12631,4324,30,"9,85",0,2023-11-30
12632,3242,42,"17,43",1,2023-11-08
12633,3453,56,"6,17",2,2024-10-07
12634,2729,36,"5,98",1,2024-01-06
12635,4763,12,"1,1",2,2024-06-05
12636,3271,91,"2,57",1,2023-05-13
12637,1291,73,"13,56",1,2023-11-19
12638,2136,12,"12,28",2,2024-04-22
12639,3927,56,"17,41",3,2024-04-10
12640,4062,65,"6,67",1,2023-06-03
12641,1112,36,"10,41",3,2023-04-28
12642,3859,37,10,3,2023-03-04
12643,1394,19,"7,15",1,2023-03-23
12644,633,66,11,2,2023-04-25
12645,3160,65,"0,7",3,2023-12-23
12646,2020,20,"12,7",4,2023-07-12
12647,4278,12,"17,58",1,2023-01-27
12648,2500,61,"14,48",3,2022-06-17
12649,797,78,"13,95",4,2024-11-13
12650,2045,88,"14,94",4,2023-08-01
12651,500,57,"6,31",2,2025-01-28
12652,1316,64,"11,73",4,2024-10-09
12653,3570,45,"7,24",3,2023-03-04
12654,4994,30,11,4,2022-05-07
12655,3771,17,"4,01",1,2025-01-29
12656,205,83,"0,64",4,2023-02-19
12657,813,58,"0,24",4,2024-04-27
12658,2445,42,"9,06",2,2022-04-11
12659,761,48,"18,33",4,2022-10-24
12660,562,85,"11,83",3,2022-06-19
12661,2043,71,"5,23",3,2022-05-11
12662,1793,16,"1,46",3,2024-07-11
12663,3430,91,"17,56",3,2023-03-01
12664,4801,15,"14,05",0,2024-08-11
12665,2174,92,"12,6",2,2024-07-30
12666,2180,7,"9,06",4,2023-05-27
12667,4599,65,"3,59",1,2025-01-21
12668,796,19,"4,15",1,2022-06-01
12669,1757,41,"17,44",1,2022-10-27
12670,3571,95,"10,93",1,2022-12-06
12671,3368,37,"11,42",2,2024-10-01
12672,1938,93,"2,23",2,2023-11-13
12673,163,80,"4,47",4,2023-02-09
12674,4236,71,"16,7",4,2022-08-29
12675,2492,43,"18,84",2,2024-10-29
12676,1952,93,"2,84",4,2023-09-09
12677,3062,29,"16,88",3,2024-03-08
12678,1149,33,"9,27",3,2022-12-01
12679,1622,25,"11,07",4,2025-01-13
12680,614,6,"8,6",3,2024-09-14
12681,11,4,"9,57",1,2024-04-05
12682,4159,34,"17,25",1,2022-07-13
12683,2141,87,"9,02",2,2023-10-15
12684,276,19,"2,28",4,2024-08-30
12685,1030,90,"19,21",4,2023-06-25
12686,1540,19,"9,69",1,2023-12-26
12687,2454,98,"5,02",1,2023-12-07
12688,963,42,"6,71",1,2022-05-21
12689,4687,78,"15,02",3,2023-04-21
12690,3488,97,"15,74",1,2023-02-14
12691,4359,58,"0,4",2,2023-07-09
12692,1560,96,"18,02",4,2024-05-29
12693,2408,96,"11,12",3,2022-10-04
12694,952,6,"6,03",4,2024-11-07
12695,1097,41,"17,27",3,2024-09-07
12696,618,66,"4,6",2,2023-08-14
12697,3320,28,"1,07",0,2022-07-20
12698,1213,29,"4,2",3,2024-02-26
12699,4491,93,"5,51",1,2022-06-04
12700,1202,100,"4,3",4,2025-03-09
12701,542,43,"1,33",0,2023-08-06
12702,3475,73,"17,12",3,2024-04-28
12703,1203,77,"15,84",1,2022-05-09
12704,2813,36,"18,76",1,2024-05-25
12705,138,61,"9,69",2,2022-07-11
12706,1242,11,"1,2",0,2022-04-01
12707,13,31,"3,29",1,2022-09-09
12708,3025,50,"14,05",3,2024-06-03
12709,3650,5,"19,31",0,2024-09-11
12710,4861,39,"1,82",3,2023-11-27
12711,4669,62,"13,57",3,2024-07-06
12712,3972,65,"12,83",4,2024-02-28
12713,4595,22,"14,39",3,2023-07-12
12714,3335,33,"0,3",3,2022-09-14
12715,4699,75,"11,63",3,2024-09-17
12716,2263,36,"7,19",3,2025-01-24
12717,1121,18,"16,32",1,2022-06-01
12718,590,5,"16,41",3,2023-09-28
12719,4917,86,"6,92",2,2022-11-29
12720,3389,81,"3,11",3,2024-08-25
12721,1385,44,"9,19",4,2022-06-04
12722,1299,68,"17,95",1,2024-08-03
12723,826,39,"9,57",0,2024-03-03
12724,3752,95,"17,37",2,2024-09-24
12725,2917,65,"16,57",3,2024-08-25
12726,2540,57,"0,6",3,2023-09-24
12727,505,56,"7,1",3,2023-08-08
12728,397,46,"15,19",4,2025-02-09
12729,3320,25,"12,3",2,2025-03-15
12730,3039,45,"15,03",0,2022-08-05
12731,4111,18,"18,28",4,2024-10-06
12732,1233,14,"4,31",3,2024-02-28
12733,2628,11,"11,31",3,2023-08-11
12734,2679,89,"11,99",2,2024-04-21
12735,220,77,"19,32",0,2023-04-25
12736,2116,23,"9,77",1,2023-12-05
12737,2890,86,"17,6",3,2024-02-25
12738,542,34,"6,02",3,2024-07-16
12739,1222,79,"0,65",2,2022-08-30
12740,1344,74,"11,72",4,2022-07-19
12741,131,77,"12,61",2,2022-07-09
12742,992,92,"15,71",2,2024-11-25
12743,4044,73,"10,4",4,2024-11-12
12744,3182,51,"1,21",3,2024-10-28
12745,2191,12,"17,54",4,2023-09-29
12746,230,52,"5,76",0,2023-07-10
12747,2157,72,"12,89",2,2022-07-29
12748,3974,42,"16,37",2,2024-11-23
12749,986,1,"4,09",0,2022-06-13
12750,2880,19,"10,06",4,2024-01-13
12751,271,32,"13,02",0,2023-06-17
12752,1122,6,"10,56",0,2023-09-01
12753,2399,3,"1,6",4,2024-01-22
12754,1489,46,"6,83",1,2024-04-28
12755,3113,57,"5,22",4,2025-02-16
12756,2974,20,"7,42",2,2023-10-23
12757,2769,85,"14,61",2,2024-12-23
12758,128,35,"8,26",1,2022-04-15
12759,1372,50,"7,46",1,2024-06-17
12760,4857,80,"19,94",3,2023-02-03
12761,852,16,"9,71",3,2025-01-22
12762,4625,40,"12,42",2,2024-07-01
12763,1445,15,"4,07",1,2024-11-12
12764,946,100,"5,58",0,2024-12-18
12765,2767,44,"7,37",2,2023-10-09
12766,1854,58,"16,96",3,2024-12-22
12767,488,64,"12,75",2,2023-09-19
12768,681,39,"16,91",2,2024-05-11
12769,1694,40,"14,24",4,2023-05-06
12770,1225,94,"11,49",0,2023-04-22
12771,2566,16,"8,83",2,2024-06-08
12772,3845,55,"6,74",2,2025-03-07
12773,4660,79,"8,13",4,2023-10-10
12774,2128,60,"11,47",4,2023-05-31
12775,972,84,"3,13",1,2022-05-31
12776,3571,35,"11,94",4,2022-09-27
12777,4223,42,"16,8",3,2022-04-16
12778,4304,7,"9,39",0,2024-09-16
12779,2416,12,"17,07",0,2025-02-09
12780,533,95,"1,49",3,2024-05-05
12781,2229,53,"4,54",3,2022-12-11
12782,2471,86,"9,31",4,2022-08-11
12783,2828,90,"19,45",2,2024-12-06
12784,4159,63,"13,74",3,2025-01-28
12785,981,88,"0,13",1,2022-12-26
12786,617,66,"3,16",4,2023-05-31
12787,2263,27,"4,13",4,2023-07-04
12788,4713,23,"7,47",0,2025-03-17
12789,1332,6,"7,17",4,2023-11-17
12790,4537,19,"3,67",1,2023-05-06
12791,173,47,"1,75",2,2022-10-10
12792,2297,97,"5,16",2,2022-03-21
12793,489,62,"13,31",4,2024-03-24
12794,599,32,"14,63",0,2022-05-30
12795,4853,43,"12,42",3,2024-03-31
12796,4631,58,"7,76",4,2022-06-19
12797,1533,42,"3,14",0,2023-07-06
12798,2045,86,"13,85",1,2022-12-21
12799,2253,99,"3,82",0,2024-10-31
12800,4488,23,"14,54",1,2023-12-16
12801,1199,97,"2,79",0,2024-05-14
12802,216,94,"10,1",1,2022-09-26
12803,2769,30,"4,78",0,2023-11-28
12804,2627,69,"14,46",3,2023-09-02
12805,4360,60,"8,5",0,2025-02-27
12806,384,37,"12,27",4,2022-07-16
12807,2094,58,"16,13",4,2024-03-03
12808,4542,35,"18,64",0,2022-05-10
12809,1890,76,"6,72",4,2024-06-10
12810,3254,37,"5,48",2,2023-05-02
12811,3546,67,"16,53",4,2023-04-26
12812,4367,36,"19,89",0,2022-07-10
12813,3358,44,"7,05",1,2024-09-10
12814,502,29,20,1,2024-12-12
12815,1974,64,"2,24",4,2022-11-26
12816,3848,80,"14,57",3,2023-03-27
12817,1180,18,"6,36",1,2023-11-28
12818,3732,82,"13,32",0,2023-12-26
12819,3717,83,"4,76",2,2023-03-18
12820,4023,87,"14,73",4,2023-05-14
12821,2342,38,"5,67",0,2022-05-18
12822,2253,69,"16,35",4,2023-01-06
12823,2240,1,"18,5",0,2024-02-05
12824,735,83,"7,79",0,2023-01-22
12825,3735,88,"9,93",3,2022-05-09
12826,517,87,"5,22",4,2024-08-23
12827,1649,51,"9,26",0,2023-12-31
12828,1783,97,"15,86",3,2022-07-05
12829,4365,43,"4,64",2,2022-09-08
12830,1205,1,"6,72",1,2023-05-05
12831,329,39,"10,36",4,2022-12-25
12832,4319,68,"4,08",3,2023-03-25
12833,1786,8,"4,2",1,2023-05-06
12834,4956,92,"3,26",3,2022-09-30
12835,3899,64,"12,95",3,2025-02-14
12836,772,76,"1,18",0,2022-07-09
12837,3013,22,"16,57",3,2022-10-30
12838,1064,20,"17,98",3,2024-10-07
12839,3339,11,"0,98",0,2025-01-31
12840,984,59,"9,94",4,2025-02-02
12841,4213,76,"18,44",4,2023-04-25
12842,2664,93,"1,26",1,2022-09-16
12843,1702,14,"12,63",1,2024-01-02
12844,947,36,"12,9",1,2022-12-03
12845,725,74,"5,03",1,2022-10-08
12846,3957,46,"5,43",1,2023-03-06
12847,3544,58,"17,24",1,2024-04-07
12848,1642,83,"12,13",2,2025-03-18
12849,1883,39,"19,48",0,2023-02-01
12850,2045,12,"9,77",0,2023-02-09
12851,1583,37,"6,58",2,2022-06-11
12852,1058,54,"16,48",3,2022-07-24
12853,2973,31,"17,86",0,2025-01-05
12854,2438,94,"16,52",0,2023-11-12
12855,4784,100,"18,18",0,2024-07-04
12856,2541,78,"16,83",3,2023-02-27
12857,3362,81,"18,57",3,2025-03-03
12858,3055,5,"16,61",3,2024-10-27
12859,1394,24,"13,46",0,2023-11-12
12860,2620,25,"2,21",2,2024-11-10
12861,1948,56,"18,02",3,2024-06-13
12862,615,84,"15,99",3,2022-04-15
12863,4991,99,"18,89",3,2022-05-25
12864,1121,48,"1,58",2,2024-03-21
12865,589,88,"9,63",4,2023-03-05
12866,35,12,"18,83",1,2022-07-08
12867,1517,91,"16,79",4,2024-02-08
12868,2600,56,"14,91",0,2024-07-06
12869,3937,58,"7,13",2,2024-02-02
12870,1935,57,"19,27",4,2024-06-10
12871,3908,53,"8,97",2,2025-01-13
12872,3466,25,"7,36",4,2022-10-02
12873,572,54,"9,62",1,2024-04-29
12874,4388,90,"7,28",0,2024-01-31
12875,3201,25,"4,26",3,2022-12-05
12876,4747,88,"7,62",3,2023-02-27
12877,2706,90,"18,46",2,2023-06-04
12878,403,71,"4,43",0,2024-02-07
12879,3103,31,"3,47",0,2024-08-17
12880,3552,14,"12,2",4,2023-02-06
12881,3917,45,"6,12",0,2023-04-27
12882,379,73,"14,26",2,2022-08-26
12883,217,47,"14,16",2,2023-01-29
12884,832,45,"5,89",2,2024-10-09
12885,3728,17,"3,25",1,2024-06-24
12886,1557,13,"3,63",4,2022-03-29
12887,4889,23,"0,12",0,2024-12-29
12888,2892,91,"16,53",3,2022-07-16
12889,945,67,"12,09",0,2022-11-08
12890,11,27,"0,81",3,2023-03-16
12891,2795,95,"19,3",2,2022-12-17
12892,1947,62,"16,91",3,2024-07-21
12893,2435,51,"5,57",0,2022-03-19
12894,1908,71,"4,24",3,2024-08-20
12895,1138,24,"7,45",0,2022-08-13
12896,4121,86,"6,91",4,2023-07-04
12897,3866,18,"1,44",3,2022-09-24
12898,4931,98,"0,41",4,2023-03-17
12899,1849,66,"1,89",4,2023-07-12
12900,1730,25,"18,1",2,2023-06-30
12901,2044,81,"11,09",0,2022-06-15
12902,2886,60,"9,78",3,2023-01-06
12903,3662,70,"19,63",2,2024-10-26
12904,2626,57,"13,05",3,2024-02-29
12905,2841,95,"5,43",1,2022-06-20
12906,4005,51,"1,67",4,2023-11-27
12907,2219,63,"17,99",1,2024-09-02
12908,3644,43,"3,17",0,2024-04-06
12909,447,73,"19,86",1,2024-05-26
12910,1710,67,"1,42",4,2022-11-13
12911,1775,37,"7,82",3,2023-09-24
12912,909,71,"12,15",2,2022-05-06
12913,1979,35,"18,78",1,2023-06-07
12914,3072,35,"7,43",0,2025-01-17
12915,3891,67,"8,91",2,2023-09-29
12916,3403,6,"16,32",0,2023-10-01
12917,2061,13,"1,5",3,2023-02-01
12918,241,1,"14,68",3,2023-08-31
12919,209,97,"4,88",3,2023-04-09
12920,78,26,"3,76",3,2023-09-18
12921,2783,91,"3,9",0,2023-06-04
12922,4825,32,"17,59",0,2024-07-18
12923,4069,99,"2,98",4,2024-02-20
12924,2273,94,"10,09",0,2022-10-12
12925,1165,89,"14,09",1,2024-01-09
12926,4704,28,"0,97",4,2022-10-08
12927,779,31,"5,27",0,2024-11-07
12928,2168,61,"7,31",1,2023-07-05
12929,520,18,"11,31",4,2025-02-28
12930,3282,26,"5,45",1,2024-10-29
12931,1519,49,"2,91",2,2024-09-28
12932,2369,43,"1,96",2,2023-03-18
12933,868,63,"10,81",0,2023-02-25
12934,3188,30,"6,08",2,2022-12-30
12935,1402,41,"14,91",1,2022-06-10
12936,1243,11,"1,1",4,2023-11-01
12937,2827,64,"17,1",0,2023-02-25
12938,3142,57,"2,9",2,2022-06-18
12939,1273,67,"12,78",4,2024-10-30
